"_id","age","school","typeOfSchool","province","district","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","P11","P12","P13","P14","P15","P16","P17","P18","P19","P20","P21","P22","P23","P24","P25","P26","P27","P28","P29","P30"
"66ff6044de2873938935d0dd",12,"IEP Exitus","Particular","Piura","Piura",true,false,false,true,true,true,true,false,true,false,true,true,false,true,true,false,false,false,true,true,false,false,true,false,true,true,false,true,true,true
"66ff6044de2873938935d0de",12,"IEP Exitus","Particular","Piura","Piura",false,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,true,false
"66ff6044de2873938935d0df",12,"IEP Exitus","Particular","Piura","Piura",false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false
"66ff6044de2873938935d0e0",12,"IEP Exitus","Particular","Piura","Piura",true,false,true,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
"66ff6044de2873938935d0e1",12,"IEP Exitus","Particular","Piura","Piura",true,false,false,true,false,true,true,false,true,false,false,false,true,false,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true
"66ff6044de2873938935d0e2",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,false,true,true,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false
"66ff6044de2873938935d0e3",12,"IEP Exitus","Particular","Piura","Piura",false,false,true,false,false,true,true,true,true,false,true,false,false,true,true,false,false,false,true,false,true,true,true,true,true,false,false,false,true,true
"66ff6044de2873938935d0e4",12,"IEP Exitus","Particular","Piura","Piura",true,false,true,false,false,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true
"66ff6044de2873938935d0e5",12,"IEP Exitus","Particular","Piura","Piura",false,false,true,true,true,false,true,false,true,false,true,true,true,false,false,false,false,false,true,true,false,false,false,false,true,true,false,true,false,false
"66ff6044de2873938935d0e6",12,"IEP Exitus","Particular","Piura","Piura",true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,false,false,false,false,false,false,false,false,true,false
"66ff6044de2873938935d0e7",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false
"66ff6044de2873938935d0e8",12,"IEP Exitus","Particular","Piura","Piura",false,false,true,false,true,false,true,true,true,false,false,true,true,false,false,true,true,true,false,true,true,false,false,true,true,false,true,false,false,true
"66ff6044de2873938935d0e9",12,"IEP Exitus","Particular","Piura","Piura",true,true,false,false,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true,false,false,true,false,true,true,true,true,true,true
"66ff6044de2873938935d0ea",12,"IEP Exitus","Particular","Piura","Piura",false,true,true,true,true,true,true,true,true,false,false,false,false,true,true,true,true,false,false,true,true,true,true,false,true,true,false,true,true,true
"66ff6044de2873938935d0eb",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
"66ff6044de2873938935d0ec",12,"IEP Exitus","Particular","Piura","Piura",false,true,false,false,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,false,false,false,false,false,true,true
"66ff6044de2873938935d0ed",12,"IEP Exitus","Particular","Piura","Piura",true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
"66ff6044de2873938935d0ee",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,false,true,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false
"66ff6044de2873938935d0ef",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
"66ff6044de2873938935d0f0",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,false,false,true,true,false,true,false,true,true,false,true,false,true,true,true,true,false,false,false,true,true,true,true,false,true,false,true
"66ff6044de2873938935d0f1",12,"IEP Exitus","Particular","Piura","Piura",true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true
"66ff6044de2873938935d0f2",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false
"66ff6044de2873938935d0f3",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,false,true,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,true
"66ff6044de2873938935d0f4",12,"IEP Exitus","Particular","Piura","Piura",false,true,true,true,true,true,false,true,true,false,false,false,true,true,true,true,false,false,true,true,true,true,false,true,true,true,true,false,true,true
"66ff6044de2873938935d0f5",12,"IEP Exitus","Particular","Piura","Piura",false,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
"66ff6044de2873938935d0f6",12,"IEP Exitus","Particular","Piura","Piura",false,false,true,false,true,true,true,true,true,false,false,true,false,true,true,true,true,false,true,false,true,false,true,true,true,true,false,true,false,true
"66ff6044de2873938935d0f7",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,false,true,true,true,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false
"66ff6044de2873938935d0f8",12,"IEP Exitus","Particular","Piura","Piura",true,true,true,true,true,true,true,false,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
"66ff6044de2873938935d0f9",12,"IEP Exitus","Particular","Piura","Piura",true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
"66ff6044de2873938935d0fa",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
"66ff6044de2873938935d0fb",12,"IEP Exitus","Particular","Piura","Piura",true,true,true,true,true,true,true,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true
"66ff6044de2873938935d0fc",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,false,false,true,true,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false
"66ff6044de2873938935d0fd",12,"IEP Exitus","Particular","Piura","Piura",false,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
"66ff6044de2873938935d0fe",12,"IEP Exitus","Particular","Piura","Piura",false,true,false,false,true,true,false,false,false,false,false,true,false,false,true,false,false,false,false,false,true,true,false,false,true,false,false,false,false,false
"66ff6044de2873938935d0ff",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,false,true,true,true,false,true,false,true,false,true,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false
"66ff6044de2873938935d100",12,"IEP Exitus","Particular","Piura","Piura",true,false,true,false,false,true,true,false,true,false,true,true,false,true,false,false,true,true,true,true,true,false,false,true,false,true,true,false,false,true
"66ff6044de2873938935d101",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,false,true,true,true,false,false,false,false,false,false,false,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true
"66ff6044de2873938935d102",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false
"66ff6044de2873938935d103",12,"IEP Exitus","Particular","Piura","Piura",false,false,true,false,true,false,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
"66ff6044de2873938935d104",12,"IEP Exitus","Particular","Piura","Piura",true,false,false,false,true,false,false,false,true,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false
"66ff6044de2873938935d105",12,"IEP Exitus","Particular","Piura","Piura",true,false,true,true,true,true,false,false,true,false,false,true,false,true,true,false,false,false,true,true,true,false,false,false,false,true,false,false,true,true
"66ff6044de2873938935d106",12,"IEP Exitus","Particular","Piura","Piura",true,true,true,false,true,false,true,true,false,false,true,false,false,false,false,true,true,true,false,true,false,false,true,false,false,true,false,true,false,true
"66ff6044de2873938935d107",12,"IEP Exitus","Particular","Piura","Piura",true,false,true,false,true,true,false,false,true,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,false,true,false,false,false,false
"66ff6044de2873938935d108",12,"IEP Exitus","Particular","Piura","Piura",true,false,true,true,true,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true
"66ff6044de2873938935d109",12,"IEP Exitus","Particular","Piura","Piura",false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
"66ff6044de2873938935d10a",12,"IEP Exitus","Particular","Piura","Piura",true,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,true,true,false,true,false,false
"66ff6044de2873938935d10b",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
"66ff6044de2873938935d10c",12,"IEP Exitus","Particular","Piura","Piura",false,false,true,false,true,true,false,false,false,false,false,false,true,true,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false
"66ff6044de2873938935d10d",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,false,true,true,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
"66ff6044de2873938935d10e",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
"66ff6044de2873938935d10f",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,true,true,true,true,true,true,true,false,true,false,false,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false
"66ff6044de2873938935d110",12,"IEP Exitus","Particular","Piura","Piura",true,false,true,false,true,true,false,true,true,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,true,true,true
"66ff6044de2873938935d111",12,"IEP Exitus","Particular","Piura","Piura",false,true,true,true,true,true,true,false,true,false,false,true,false,false,false,false,true,false,true,false,true,false,true,false,true,false,false,false,true,false
"66ff6044de2873938935d112",12,"IEP Exitus","Particular","Piura","Piura",true,false,true,true,true,false,true,false,true,false,false,false,false,true,true,true,true,true,true,true,true,false,true,false,true,false,true,false,true,false
"66ff6044de2873938935d113",12,"IEP Exitus","Particular","Piura","Piura",true,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true,false,false
"66ff6044de2873938935d114",12,"IEP Exitus","Particular","Piura","Piura",true,true,false,false,false,true,false,false,true,false,false,false,true,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true
"66ff6044de2873938935d115",12,"IEP Exitus","Particular","Piura","Piura",true,true,true,false,false,false,false,false,true,false,true,true,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,true,true,false
"66ff6044de2873938935d116",12,"IEP Exitus","Particular","Piura","Piura",true,false,true,true,true,true,false,true,false,true,false,false,true,false,false,false,true,true,false,true,false,false,true,false,false,true,false,true,false,true
"66ff6044de2873938935d117",12,"IEP Exitus","Particular","Piura","Piura",true,true,true,true,true,true,false,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,true,true,true
"66ff6044de2873938935d118",12,"IEP Exitus","Particular","Piura","Piura",true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true
"66ff6044de2873938935d17d",12,"IEP Exitus","Particular","Piura","Piura",true,false,true,true,true,true,false,false,true,true,true,true,true,false,false,false,false,false,true,false,false,true,false,false,true,true,false,true,true,false
"66ff6044de2873938935d17e",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,false,false,false,false,false,true,true,false,true,false,true,true,false,true,false,true,true,false,false,false,true,false,false,false,false,false,false
"66ff6044de2873938935d17f",12,"IEP Exitus","Particular","Piura","Piura",false,true,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,false,false,false,false,false,false,true,false,false,false,true,false
"66ff6044de2873938935d180",12,"IEP Exitus","Particular","Piura","Piura",false,false,true,false,true,true,true,false,true,false,true,true,false,false,false,true,true,true,false,false,true,true,true,true,true,true,false,true,false,false
"66ff6044de2873938935d181",12,"IEP Exitus","Particular","Piura","Piura",false,false,true,false,false,true,false,true,false,true,true,false,false,true,false,true,true,true,false,true,true,false,false,false,false,false,false,false,false,false
"66ff6044de2873938935d182",12,"IEP Exitus","Particular","Piura","Piura",false,true,true,false,true,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
"66ff6044de2873938935d183",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false
"66ff6044de2873938935d184",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,false,true,false,true,false,true,false,true,true,true,false,false,true,true,false,true,false,true,true,false,true,false,true,true,true,true,true
"66ff6044de2873938935d185",12,"IEP Exitus","Particular","Piura","Piura",true,true,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,false,true,false,false,true,false
"66ff6044de2873938935d186",12,"IEP Exitus","Particular","Piura","Piura",false,true,false,false,true,true,true,false,false,true,false,false,true,true,false,true,true,false,true,false,true,false,false,true,false,true,false,false,false,true
"66ff6044de2873938935d187",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,false,true,true,false,false,false,false,false,true,true,false,false,false,false,false,false,false,true,false,false,false,true,true,false,true,false,false
"66ff6044de2873938935d188",12,"IEP Exitus","Particular","Piura","Piura",false,true,false,true,true,false,false,true,false,false,true,false,true,false,true,false,false,true,false,false,false,false,false,false,true,false,false,true,true,true
"66ff6044de2873938935d189",12,"IEP Exitus","Particular","Piura","Piura",true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true
"66ff6044de2873938935d18a",12,"IEP Exitus","Particular","Piura","Piura",false,true,false,true,false,false,true,true,true,false,true,false,true,false,false,false,false,true,false,true,true,false,false,false,false,false,false,true,false,true
"66ff6044de2873938935d18b",12,"IEP Exitus","Particular","Piura","Piura",false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
"66ff6044de2873938935d18c",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
"66ff6044de2873938935d18d",12,"IEP Exitus","Particular","Piura","Piura",false,true,false,false,false,true,true,false,false,true,true,true,true,true,false,false,false,false,false,true,true,true,true,true,true,true,true,true,true,true
"66ff6044de2873938935d18e",12,"IEP Exitus","Particular","Piura","Piura",false,true,false,false,true,false,true,true,true,true,false,false,true,true,false,true,true,true,false,true,true,false,false,false,true,true,false,true,true,false
"66ff6044de2873938935d18f",12,"IEP Exitus","Particular","Piura","Piura",true,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,true,false,true,false,false,false,true,false,false,true,false,true
"66ff6044de2873938935d190",12,"IEP Exitus","Particular","Piura","Piura",true,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true
"66ff6044de2873938935d191",12,"IEP Exitus","Particular","Piura","Piura",false,false,true,false,true,false,false,false,false,false,false,true,true,true,true,false,false,false,false,true,false,true,false,false,false,true,false,true,false,false
"66ff6044de2873938935d192",12,"IEP Exitus","Particular","Piura","Piura",false,false,false,false,true,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
"66ff6044de2873938935d193",12,"IEP Exitus","Particular","Piura","Piura",false,false,true,false,true,true,true,true,false,true,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false
"66ff6044de2873938935d194",12,"IEP Exitus","Particular","Piura","Piura",true,false,true,true,false,true,true,false,false,false,true,true,true,true,false,false,false,true,false,true,true,false,false,false,true,true,true,true,false,false
"66ff6044de2873938935d1a1",13,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",false,false,true,false,true,false,true,true,true,false,true,true,false,true,false,false,true,false,false,true,false,false,false,false,false,false,true,false,true,false
"66ff6044de2873938935d1a2",13,"IE Sagrado Corazón de Jesús","Estatal","Piura","La Arena",true,true,true,false,true,true,false,true,true,false,false,true,false,true,false,false,false,true,true,false,false,false,true,false,true,true,false,false,true,false
"66ff6044de2873938935d1a3",13,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",false,true,true,false,false,true,false,false,true,false,true,false,true,true,false,false,false,false,true,true,true,false,true,false,true,true,false,true,false,false
"66ff6044de2873938935d1a4",12,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false,false,true,true
"66ff6044de2873938935d1a5",12,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",true,false,true,false,false,true,true,false,false,false,true,true,true,false,true,true,false,true,true,false,false,false,true,false,false,false,false,true,false,false
"66ff6044de2873938935d1a6",12,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",true,true,true,true,true,true,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false
"66ff6044de2873938935d1a7",12,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",false,true,true,true,false,true,true,false,false,false,false,true,true,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,true,true
"66ff6044de2873938935d1a8",16,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",true,false,false,true,true,true,false,true,true,false,false,true,true,false,true,false,true,false,false,true,false,false,true,false,true,true,false,true,true,false
"66ff6044de2873938935d1a9",12,"IE Sagrado Corazón de Jesús","Estatal","Piura","La Arena",false,true,false,true,true,true,false,false,true,false,false,false,false,true,false,true,true,false,false,true,false,true,false,false,true,true,false,false,true,false
"66ff6044de2873938935d1aa",14,"IE Sagrado Corazón de Jesús","Estatal","Piura","false",true,true,false,false,false,true,true,false,true,false,false,false,true,true,false,false,false,false,false,true,true,false,false,true,true,false,false,true,false,false
"66ff6044de2873938935d1ab",13,"IE Sagrado Corazón de Jesús","Estatal","Piura","La Arena",true,true,true,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,true,false,false
"66ff6044de2873938935d1ac",13,"IE Sagrado Corazón de Jesús","Estatal","Piura","false",false,true,false,true,true,true,false,false,false,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,true,false,false
"66ff6044de2873938935d1ad",16,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",false,false,false,false,true,true,true,false,false,true,false,true,false,true,true,false,false,false,false,true,false,false,false,true,false,true,true,false,false,true
"66ff6044de2873938935d1ae",14,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",false,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,true,true,false,true,true,true,true,true,true,true,false
"66ff6044de2873938935d1af",12,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",false,false,true,true,false,true,true,false,true,false,true,false,false,true,true,true,true,false,true,true,false,false,true,false,false,false,false,true,true,false
"66ff6044de2873938935d1b0",12,"IE Sagrado Corazón de Jesús","Estatal","Piura","true",true,false,true,false,true,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,true,true,false,false,true
"66ff6044de2873938935d1b1",16,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",false,false,false,false,false,false,true,true,false,false,false,false,true,false,false,false,false,false,false,false,true,true,false,false,false,true,false,false,true,true
"66ff6044de2873938935d1b2",13,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",true,false,true,true,true,true,false,false,true,false,false,true,false,true,false,true,false,false,false,true,true,false,true,true,false,false,false,false,false,true
"66ff6044de2873938935d1b3",13,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",true,false,true,false,true,true,false,true,true,false,true,false,true,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true
"66ff6044de2873938935d1b4",14,"IE Sagrado Corazón de Jesús","Estatal","Piura","La Arena",true,false,false,false,true,true,false,false,false,true,true,false,true,false,true,true,false,false,true,true,true,false,true,true,false,false,false,false,false,false
"66ff6044de2873938935d1b5",12,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",true,false,true,true,true,false,false,false,false,false,false,true,false,true,false,true,true,false,true,true,false,false,true,false,true,false,false,true,true,false
"66ff6044de2873938935d1b6",13,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",false,true,false,true,true,true,true,true,true,false,false,true,true,false,true,false,false,false,true,false,true,false,false,false,false,true,false,true,false,true
"66ff6044de2873938935d1b7",13,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",true,false,true,true,false,true,false,true,true,false,false,false,true,true,true,true,false,false,false,true,true,true,true,false,false,true,false,true,false,false
"66ff6044de2873938935d1b8",14,"IE Sagrado Corazón de Jesús","Estatal","Piura","false",false,false,true,false,true,true,false,false,true,false,true,true,false,false,true,false,false,false,true,true,false,false,false,false,true,false,false,false,true,true
"66ff6044de2873938935d1b9",16,"IE Sagrado Corazón de Jesús","Estatal","Piura","La Arena",true,false,true,false,false,false,false,false,true,false,true,false,false,false,true,true,true,false,false,true,true,false,false,true,true,true,true,true,false,false
"66ff6044de2873938935d1ba",13,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",true,false,false,true,true,true,true,true,false,false,true,false,false,false,true,true,false,true,true,true,true,true,false,false,false,true,false,true,true,true
"66ff6044de2873938935d1bb",12,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",false,false,true,true,true,true,false,true,false,false,false,true,true,false,false,false,false,false,false,false,true,true,true,false,true,false,false,false,false,false
"66ff6044de2873938935d1bc",16,"IE Sagrado Corazón de Jesús","Estatal","Piura","true",false,false,true,false,true,false,true,false,true,true,false,false,true,false,true,false,false,false,true,false,false,false,false,false,true,true,true,true,true,false
"66ff6044de2873938935d1bd",16,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,true,false,true
"66ff6044de2873938935d1be",15,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",true,true,false,false,false,false,true,true,false,true,true,true,true,true,true,true,false,true,false,false,true,false,false,false,true,false,false,true,false,false
"66ff6044de2873938935d1bf",14,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",true,false,false,false,false,true,false,true,false,false,false,true,true,false,true,false,true,false,false,true,false,false,false,true,false,false,false,false,false,false
"66ff6044de2873938935d1c0",12,"IE Sagrado Corazón de Jesús","Estatal","Piura","false",false,true,true,true,true,true,true,true,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,true,false,true
"66ff6044de2873938935d1c1",12,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",false,false,true,false,false,true,false,false,true,false,false,true,true,true,false,false,true,false,true,false,true,false,false,false,true,false,false,false,false,false
"66ff6044de2873938935d1c2",14,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,true,false,false,true,false,true,false,true,false,true,false,false,true,true,true
"66ff6044de2873938935d1c3",16,"IE Sagrado Corazón de Jesús","Estatal","Piura","true",false,false,false,false,false,true,true,true,false,false,false,false,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,true,true,false
"66ff6044de2873938935d1c4",14,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,true,false,true
"66ff6044de2873938935d1c5",12,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",false,false,false,false,true,true,false,true,false,false,true,false,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,false,true
"66ff6044de2873938935d1c6",15,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",false,true,true,false,true,true,true,false,false,false,false,false,true,false,true,false,false,false,true,false,false,false,false,true,false,true,false,false,false,false
"66ff6044de2873938935d1c7",16,"IE Sagrado Corazón de Jesús","Estatal","Piura","Piura",true,false,false,false,false,true,false,true,true,true,false,false,false,true,true,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false
"66ff6044de2873938935d1c9",15,"IE Parcemón Saldarriaga","Estatal","Piura","La Arena",false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
"66ff6044de2873938935d1ca",13,"IE Parcemón Saldarriaga","Estatal","Piura","La Unión",true,false,false,false,true,true,true,true,true,true,false,false,false,true,true,true,true,true,false,true,true,false,true,false,false,false,false,false,true,false
"66ff6044de2873938935d1cb",14,"IE Parcemón Saldarriaga","Estatal","Piura","Piura",false,true,false,true,true,false,false,false,true,true,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true
"66ff6044de2873938935d1cc",12,"IE Parcemón Saldarriaga","Estatal","Piura","Piura",false,true,true,false,true,false,false,false,true,false,false,false,false,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false
"66ff6044de2873938935d1cd",14,"IE Parcemón Saldarriaga","Estatal","Piura","Piura",true,false,true,false,true,true,false,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,true,true,false,false
"66ff6044de2873938935d1ce",13,"IE Parcemón Saldarriaga","Estatal","Piura","Piura",false,false,true,false,false,true,false,true,false,true,true,false,false,false,true,false,false,false,false,true,true,false,false,false,true,false,false,false,false,false
"66ff6044de2873938935d1cf",14,"IE Parcemón Saldarriaga","Estatal","Piura","Piura",false,true,true,false,true,false,false,true,false,false,false,true,false,false,false,true,true,true,true,false,true,false,false,false,true,true,false,true,false,false
"66ff6044de2873938935d1d0",16,"IE Parcemón Saldarriaga","Estatal","Piura","La Arena",false,false,false,false,true,false,true,false,true,false,false,false,false,false,true,false,false,true,true,false,true,false,false,false,true,false,false,false,true,false
"66ff6044de2873938935d1d1",14,"IE Parcemón Saldarriaga","Estatal","Piura","Piura",true,false,true,false,true,false,false,true,false,true,true,false,true,false,true,false,true,false,false,true,false,false,false,false,false,true,false,true,false,true
"66ff6044de2873938935d1d2",13,"IE Parcemón Saldarriaga","Estatal","Piura","Piura",true,false,false,true,false,false,true,true,false,true,false,true,false,false,true,false,true,false,false,false,false,false,true,false,true,false,false,true,true,false
"66ff6044de2873938935d1d3",15,"IE Parcemón Saldarriaga","Estatal","Piura","false",false,true,true,true,true,true,false,true,true,false,false,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true
"66ff6044de2873938935d1d4",13,"IE Parcemón Saldarriaga","Estatal","Piura","Piura",false,false,false,false,true,true,false,false,true,false,false,true,false,true,false,true,false,false,false,true,true,false,true,true,false,true,true,true,false,false
"66ff6044de2873938935d1d5",15,"IE Parcemón Saldarriaga","Estatal","Piura","Piura",true,false,true,true,true,false,false,false,true,false,false,true,false,true,true,true,true,false,false,true,true,false,false,false,true,false,false,false,false,true
